date,value
2017-02-09,1.2497
2017-02-10,1.2491
2017-02-13,1.2526
2017-02-14,1.2468
2017-02-15,1.2461
2017-02-16,1.2489
2017-02-17,1.2412
2017-02-20,1.2463
2017-02-21,1.2424
2017-02-22,1.245
2017-02-23,1.2556
2017-02-24,1.2462
2017-02-27,1.2442
2017-02-28,1.238
2017-03-01,1.2293
2017-03-02,1.2267
2017-03-03,1.2291
2017-03-06,1.2236
2017-03-07,1.22
2017-03-08,1.2168
2017-03-09,1.2165
2017-03-10,1.2167
2017-03-13,1.2219
2017-03-14,1.2153
2017-03-15,1.2291
2017-03-16,1.236
2017-03-17,1.2396
2017-03-20,1.2358
2017-03-21,1.2478
2017-03-22,1.2485
2017-03-23,1.2521
2017-03-24,1.2473
2017-03-27,1.2559
2017-03-28,1.245
2017-03-29,1.2434
2017-03-30,1.2468
2017-03-31,1.255
2017-04-03,1.2486
2017-04-04,1.244
2017-04-05,1.2483
2017-04-06,1.247
2017-04-07,1.2371
2017-04-10,1.2415
2017-04-11,1.2491
2017-04-12,1.254
2017-04-13,1.2503
2017-04-14,1.2523
2017-04-17,1.2565
2017-04-18,1.2841
2017-04-19,1.2777
2017-04-20,1.2813
2017-04-21,1.2817
2017-04-24,1.2796
2017-04-25,1.2842
2017-04-26,1.2848
2017-04-27,1.2904
2017-04-28,1.2951
2017-05-01,1.2886
2017-05-02,1.2939
2017-05-03,1.2867
2017-05-04,1.2923
2017-05-05,1.2982
2017-05-08,1.294
2017-05-09,1.2934
2017-05-10,1.2938
2017-05-11,1.2886
2017-05-12,1.289
2017-05-15,1.2896
2017-05-16,1.2917
2017-05-17,1.297
2017-05-18,1.2938
2017-05-19,1.3036
2017-05-22,1.3
2017-05-23,1.2961
2017-05-24,1.2972
2017-05-25,1.2942
2017-05-26,1.2804
2017-05-29,1.284
2017-05-30,1.2859
2017-05-31,1.289
2017-06-01,1.2882
2017-06-02,1.2888
2017-06-05,1.2904
2017-06-06,1.2911
2017-06-07,1.296
2017-06-08,1.2956
2017-06-09,1.2746
2017-06-12,1.2659
2017-06-13,1.2754
2017-06-14,1.2751
2017-06-15,1.2758
2017-06-16,1.2783
2017-06-19,1.2737
2017-06-20,1.2629
2017-06-21,1.2671
2017-06-22,1.2682
2017-06-23,1.2718
2017-06-26,1.2723
2017-06-27,1.2814
2017-06-28,1.2926
2017-06-29,1.3007
2017-06-30,1.3025
2017-07-03,1.294
2017-07-04,1.292
2017-07-05,1.2934
2017-07-06,1.2971
2017-07-07,1.289
2017-07-10,1.2881
2017-07-11,1.2848
2017-07-12,1.2885
2017-07-13,1.2939
2017-07-14,1.3098
2017-07-17,1.3055
2017-07-18,1.304
2017-07-19,1.3022
2017-07-20,1.2973
2017-07-21,1.2997
2017-07-24,1.3028
2017-07-25,1.3025
2017-07-26,1.3122
2017-07-27,1.3066
2017-07-28,1.3136
2017-07-31,1.3215
2017-08-01,1.3203
2017-08-02,1.3223
2017-08-03,1.3138
2017-08-04,1.304
2017-08-07,1.3035
2017-08-08,1.2992
2017-08-09,1.3004
2017-08-10,1.2977
2017-08-11,1.3014
2017-08-14,1.2964
2017-08-15,1.2869
2017-08-16,1.2891
2017-08-17,1.2868
2017-08-18,1.287
2017-08-21,1.29
2017-08-22,1.2824
2017-08-23,1.28
2017-08-24,1.2801
2017-08-25,1.2882
2017-08-28,1.2933
2017-08-29,1.2918
2017-08-30,1.2925
2017-08-31,1.293
2017-09-01,1.2951
2017-09-04,1.2931
2017-09-05,1.3033
2017-09-06,1.3043
2017-09-07,1.3101
2017-09-08,1.32
2017-09-11,1.3163
2017-09-12,1.3283
2017-09-13,1.3211
2017-09-14,1.3399
2017-09-15,1.3594
2017-09-18,1.3495
2017-09-19,1.3503
2017-09-20,1.3495
2017-09-21,1.358
2017-09-22,1.3504
2017-09-25,1.3466
2017-09-26,1.3458
2017-09-27,1.3387
2017-09-28,1.3442
2017-09-29,1.3398
2017-10-02,1.3276
2017-10-03,1.3237
2017-10-04,1.3248
2017-10-05,1.3194
